longitude,latitude,Number_of_Vehicles,Number_of_Casualties,Time,Speed_limit,Accident_Severity
46.5,129.8,40.7,32.5,12.32,192.1,3.0
32.8,183.8,49.4,1.7,23.63,139.6,1.0
93.8,111.2,38.8,41.2,4.80,53.2,4.0
12.4,185.3,30.2,68.1,15.00,141.6,3.0
26.5,74.5,27.1,22.7,4.28,52.0,1.0
3.3,80.0,24.1,47.7,10.88,22.7,3.0
60.9,53.6,10.5,13.8,3.40,62.5,3.0
118.3,187.8,4.0,1.3,13.31,137.9,1.0
108.4,78.1,49.1,92.3,8.25,60.1,3.0
15.5,155.6,29.3,41.1,7.80,93.8,2.0
21.4,113.0,40.7,51.3,22.18,198.4,2.0
60.7,138.8,31.6,8.1,10.39,157.7,2.0
13.1,35.2,25.8,62.5,23.64,188.0,2.0
37.9,175.9,13.6,69.8,1.40,93.5,4.0
52.3,187.9,2.3,72.8,4.04,23.7,1.0
49.6,164.0,1.5,37.2,7.98,133.8,3.0
107.7,153.9,4.9,68.2,17.28,116.6,2.0
80.8,23.6,19.2,99.3,4.92,11.8,3.0
48.4,67.7,31.2,96.5,18.02,160.3,1.0
104.8,171.9,18.4,54.8,9.40,159.1,1.0
61.6,175.3,21.6,70.3,16.20,112.1,2.0
81.0,100.2,20.0,24.0,22.19,62.4,4.0
53.6,85.2,44.9,65.6,23.91,40.8,1.0
23.8,92.3,22.7,53.5,5.14,20.8,2.0
120.4,181.7,44.8,8.5,4.24,43.6,4.0
99.8,46.1,27.3,100.1,1.86,68.1,4.0
85.7,31.8,39.7,57.8,12.69,65.5,1.0
102.1,102.3,12.7,84.7,8.78,171.5,4.0
72.2,51.9,15.3,27.8,6.54,168.0,4.0
64.8,128.6,48.0,40.0,6.28,166.0,1.0
111.9,30.5,3.7,56.5,5.84,126.6,3.0
3.6,68.3,34.6,78.5,22.32,118.0,3.0
10.0,99.8,19.3,43.7,17.83,177.8,1.0
34.7,107.9,21.3,19.9,23.20,39.1,1.0
22.9,47.6,24.5,84.3,13.93,120.8,3.0
30.0,124.3,48.3,23.4,2.41,77.5,1.0
77.1,79.4,21.6,70.8,7.07,177.5,3.0
42.5,40.6,11.7,4.0,6.16,185.8,4.0
35.6,174.3,2.8,79.1,0.84,93.0,3.0
83.8,173.0,1.5,27.9,16.66,100.2,3.0
105.1,64.1,19.3,23.9,5.60,61.3,2.0
22.1,38.2,12.8,66.0,22.51,89.5,1.0
83.4,160.5,49.5,60.1,10.08,9.3,2.0
29.0,86.1,39.2,17.3,11.12,72.4,1.0
97.7,80.9,10.7,83.4,4.89,123.2,2.0
87.4,179.0,9.1,63.6,8.54,58.6,2.0
108.8,157.1,6.2,49.2,9.78,137.2,3.0
42.3,92.8,22.8,64.2,19.07,114.3,3.0
9.2,168.1,19.3,21.5,19.76,103.0,2.0
79.2,37.3,21.2,74.3,4.88,180.9,3.0
69.1,162.9,29.7,49.6,2.66,87.0,4.0
66.4,24.5,11.7,4.8,16.56,15.9,4.0
14.0,162.5,23.7,90.4,21.55,180.9,3.0
13.4,157.1,45.2,11.7,0.12,21.2,4.0
112.3,49.4,7.8,5.0,7.54,8.3,1.0
74.9,16.9,40.3,94.4,0.37,20.6,3.0
90.9,36.5,30.2,29.5,7.56,171.2,3.0
95.2,129.2,26.5,95.1,19.61,28.5,2.0
97.8,66.9,36.8,40.5,14.04,67.1,1.0
124.1,71.8,38.5,84.4,14.55,15.8,4.0
81.5,25.3,45.2,87.6,22.61,102.7,4.0
99.4,98.4,33.1,65.2,10.44,142.3,3.0
26.4,150.6,41.6,54.4,7.63,156.4,3.0
120.9,10.4,14.3,98.7,13.91,91.8,3.0
93.5,173.1,17.5,27.1,22.61,158.5,1.0
90.1,33.1,13.4,21.3,3.40,117.8,2.0
99.6,58.4,32.7,7.1,22.77,82.0,3.0
12.4,185.9,30.5,32.8,5.97,196.9,4.0
73.6,134.4,37.4,87.4,21.19,175.1,1.0
90.0,30.2,11.5,45.8,4.07,91.2,4.0
121.5,59.8,8.6,7.8,20.24,57.5,1.0
84.0,135.2,16.0,40.6,0.38,174.1,4.0
7.4,46.7,26.9,21.2,0.83,69.1,3.0
36.4,138.5,10.8,73.0,8.72,51.5,4.0
66.2,180.5,43.1,73.1,1.09,86.8,4.0
110.0,60.7,45.2,16.9,1.24,92.3,4.0
104.4,43.2,11.7,39.5,24.00,146.8,3.0
65.8,147.4,44.9,27.0,18.60,150.1,2.0
5.8,168.4,36.4,97.3,16.65,74.9,3.0
120.1,113.7,38.4,7.8,4.84,64.5,1.0
122.1,94.0,42.8,57.3,23.90,147.9,4.0
112.8,168.5,38.7,57.2,1.74,135.1,4.0
70.1,64.5,40.6,5.3,1.55,19.9,3.0
118.8,69.8,44.1,71.3,17.03,103.7,3.0
4.6,144.6,26.0,54.8,18.91,15.7,2.0
44.5,10.7,44.4,37.8,15.60,102.3,2.0
18.4,181.8,7.1,39.0,0.94,112.4,1.0
88.1,142.7,18.2,56.9,10.69,157.2,3.0
20.4,15.6,13.9,11.7,15.86,78.3,2.0
53.1,53.4,37.1,41.8,20.37,120.4,2.0
106.9,93.6,3.0,19.4,6.71,55.7,1.0
78.4,38.3,4.4,43.7,11.77,179.5,4.0
47.4,155.8,8.1,27.4,5.75,101.2,3.0
18.1,175.3,8.9,17.4,8.22,42.6,4.0
53.1,62.7,41.5,37.8,0.04,66.0,1.0
108.7,37.4,27.2,58.0,21.23,66.5,2.0
86.8,145.2,13.8,74.9,12.00,34.9,1.0
88.7,154.7,2.0,40.2,9.25,173.9,2.0
91.6,104.7,31.5,100.4,10.27,94.3,4.0
75.0,181.1,16.9,80.8,15.96,108.3,1.0
121.6,17.2,43.1,27.6,10.23,165.1,1.0
72.7,153.1,12.0,55.4,10.33,163.5,2.0
112.4,122.8,15.6,9.5,20.45,78.8,4.0
67.0,85.5,4.4,79.8,11.91,55.3,3.0
122.4,91.3,28.7,72.0,19.96,75.0,4.0
18.2,52.6,1.5,97.9,16.00,128.4,2.0
67.7,142.0,12.3,53.1,22.07,111.0,4.0
27.6,33.0,43.5,8.7,15.85,70.6,4.0
108.5,55.2,12.8,11.8,0.16,63.0,4.0
76.1,14.8,29.6,45.7,12.89,48.8,2.0
75.9,113.1,27.9,58.1,13.72,124.2,1.0
24.9,48.3,16.3,88.1,0.92,128.1,4.0
102.6,64.8,4.6,82.8,10.79,149.7,2.0
19.9,172.6,46.2,100.9,4.22,35.7,1.0
59.7,102.2,17.4,19.9,11.22,41.4,1.0
58.9,125.0,15.3,86.8,23.05,34.9,2.0
67.6,173.9,13.4,84.8,4.69,15.8,4.0
58.2,174.7,20.0,65.9,14.90,182.1,4.0
4.8,119.4,44.1,21.5,0.94,5.2,3.0
99.0,128.2,7.8,81.7,4.74,187.7,1.0
85.0,58.6,25.6,37.3,20.70,159.0,2.0
25.4,127.3,14.4,42.0,6.33,96.4,2.0
109.8,179.4,34.8,41.6,14.45,33.9,4.0
33.6,26.0,29.5,71.6,15.89,76.1,3.0
22.9,113.5,40.8,8.4,5.07,40.2,1.0
112.6,184.1,36.4,73.5,2.76,43.7,4.0
20.1,146.0,29.7,40.1,6.09,92.0,3.0
108.2,85.5,18.0,87.0,19.56,173.0,2.0
64.6,153.9,44.8,72.6,21.52,183.8,2.0
62.8,54.1,36.1,96.7,14.88,155.5,3.0
103.9,12.5,45.7,85.7,9.24,95.4,3.0
119.6,35.0,34.9,84.8,21.56,116.8,2.0
76.4,98.9,6.8,97.4,23.70,100.9,3.0
71.2,136.1,16.5,23.4,10.26,99.5,3.0
31.7,164.7,21.0,32.9,20.45,114.7,3.0
67.7,69.9,11.7,74.0,2.25,175.3,2.0
29.5,88.7,4.6,75.9,1.42,132.1,4.0
47.2,146.9,26.3,7.7,23.38,147.0,1.0
78.1,124.3,23.9,8.9,13.20,99.1,4.0
82.9,179.2,38.0,25.8,9.78,129.6,3.0
45.8,147.7,25.1,74.4,3.10,100.0,1.0
5.0,10.4,29.9,68.9,12.99,174.1,2.0
48.5,106.6,31.7,76.2,3.24,184.2,2.0
121.0,43.3,38.8,64.1,21.75,31.5,1.0
109.1,66.9,11.0,56.9,11.89,80.6,4.0
35.2,102.8,19.5,88.2,15.37,30.0,2.0
12.7,136.2,30.9,89.2,20.99,118.3,4.0
61.4,15.9,22.0,62.5,5.51,111.6,3.0
72.4,32.8,27.9,30.8,19.30,168.8,1.0
96.0,113.6,27.9,50.6,6.61,120.5,4.0
120.0,154.5,18.6,32.7,1.93,104.1,1.0
124.1,82.9,19.5,43.5,19.34,95.9,1.0
113.5,185.0,28.2,8.8,7.00,166.8,1.0
122.0,35.6,39.8,50.4,19.33,199.7,1.0
86.7,11.6,17.3,65.4,5.67,171.1,4.0
67.7,47.2,29.8,26.4,13.50,180.0,4.0
57.5,15.2,28.9,24.5,17.17,126.3,2.0
35.0,16.4,11.4,76.7,22.53,191.4,2.0
68.1,171.0,24.0,34.2,20.00,112.8,3.0
87.9,99.9,19.8,47.9,11.42,162.0,1.0
75.9,175.8,37.0,89.9,13.82,88.2,4.0
36.9,157.0,29.0,43.9,6.90,43.3,4.0
97.8,129.4,34.1,73.9,19.51,118.1,3.0
72.4,166.3,43.7,76.2,11.73,175.9,2.0
46.8,182.0,36.9,30.5,14.16,100.4,4.0
87.2,171.3,30.8,48.6,15.27,7.8,1.0
51.2,142.4,31.8,61.0,9.03,133.3,2.0
92.1,35.1,4.9,49.8,15.74,103.1,3.0
7.2,162.8,13.6,32.8,19.37,93.8,1.0
40.9,153.6,48.4,94.5,9.16,93.9,3.0
47.6,60.3,11.5,40.5,3.16,99.9,4.0
50.2,103.7,42.3,98.3,14.25,100.1,2.0
18.6,61.0,28.9,93.8,5.09,88.5,4.0
100.8,183.2,24.7,19.2,21.19,77.4,3.0
46.0,81.1,10.3,12.4,22.67,146.6,2.0
23.9,17.8,46.2,54.4,9.15,151.6,2.0
24.9,24.3,19.0,47.2,20.28,132.9,2.0
121.3,93.8,45.8,15.3,10.48,63.9,1.0
27.0,41.4,32.5,41.4,11.10,197.4,3.0
105.0,108.3,29.1,11.4,15.34,82.4,4.0
29.9,123.6,7.7,96.5,22.05,104.5,1.0
63.1,111.6,47.9,18.0,21.89,155.9,4.0
105.5,155.0,18.1,1.1,23.67,157.6,3.0
17.0,50.2,31.9,89.9,19.79,154.4,2.0
75.7,106.5,29.3,12.3,22.79,30.7,1.0
105.0,85.0,46.6,40.5,9.64,72.1,4.0
39.8,38.5,3.3,50.4,13.14,66.1,2.0
9.9,119.1,8.5,70.7,6.93,35.2,4.0
107.3,111.0,11.2,94.6,12.23,50.4,3.0
25.8,115.1,32.0,51.6,15.08,18.1,1.0
112.9,107.2,22.0,70.4,4.36,193.7,1.0
36.8,25.3,7.6,52.1,21.26,48.1,3.0
6.2,18.5,12.0,71.7,1.74,65.2,4.0
39.1,140.0,5.2,82.0,0.13,183.6,1.0
21.6,81.5,17.8,73.6,3.73,6.5,4.0
102.2,165.2,32.8,66.8,19.16,93.2,1.0
92.2,129.0,33.0,32.4,9.28,72.9,4.0
121.7,175.4,7.3,91.2,10.31,117.3,2.0
75.0,135.8,28.4,5.4,7.53,112.4,1.0
66.3,98.0,42.0,58.8,14.70,159.5,4.0
76.0,170.5,24.0,79.3,2.28,44.2,4.0
112.0,123.3,9.6,66.4,2.42,99.8,3.0
46.7,20.1,44.2,0.8,8.90,178.7,3.0
44.1,177.3,22.5,18.8,1.40,111.0,3.0
68.2,77.9,43.4,31.2,18.58,17.8,2.0
126.0,84.4,8.5,75.7,15.54,53.9,1.0
99.6,62.1,32.0,65.6,12.96,70.1,1.0
19.0,38.5,19.5,52.4,13.15,131.2,2.0
24.8,34.7,37.4,14.6,4.05,159.1,4.0
114.3,82.1,34.5,45.0,0.38,51.5,4.0
34.3,78.1,4.7,45.8,19.04,196.7,4.0
7.0,93.7,34.4,93.0,7.40,155.4,4.0
109.6,145.9,42.7,6.9,18.49,115.1,4.0
33.9,123.4,8.2,100.8,11.29,41.7,3.0
56.0,70.4,15.9,74.2,11.33,176.9,1.0
94.7,167.9,9.4,70.1,12.44,188.0,4.0
48.5,56.2,12.9,98.3,2.92,188.2,1.0
36.2,36.1,48.5,1.6,23.63,197.3,2.0
32.3,96.0,24.7,74.3,10.70,178.5,1.0
18.8,54.2,32.9,9.9,10.49,6.8,3.0
39.8,120.3,41.2,31.7,7.56,119.6,3.0
41.5,44.1,23.7,48.9,8.62,180.9,3.0
59.3,34.4,47.2,87.1,5.22,184.6,1.0
74.3,86.4,14.9,64.1,16.51,189.0,2.0
2.2,178.4,38.7,53.5,14.70,141.1,4.0
104.2,188.8,43.5,83.4,1.29,34.3,1.0
102.1,105.2,34.7,59.0,5.09,194.7,1.0
119.7,171.0,12.0,20.1,8.24,188.4,1.0
54.6,153.4,37.5,12.3,5.63,42.7,2.0
53.5,95.9,26.2,90.7,20.69,78.6,4.0
84.4,24.1,18.2,51.5,17.66,160.2,1.0
12.5,77.7,48.9,57.4,10.88,71.0,1.0
114.1,54.3,30.2,54.2,18.61,115.2,1.0
39.3,167.0,23.8,64.3,18.81,138.6,1.0
90.7,122.9,16.5,75.4,17.44,86.6,2.0
64.1,165.5,31.9,41.3,9.11,172.2,4.0
38.6,149.3,10.5,65.6,12.38,182.0,3.0
5.6,113.1,7.4,60.3,6.90,111.1,4.0
122.6,126.2,10.5,77.5,14.59,88.3,3.0
84.6,51.5,14.7,66.3,15.54,165.7,3.0
71.9,51.3,5.7,35.0,6.36,52.0,3.0
64.2,69.7,23.0,66.3,21.04,59.5,2.0
14.8,97.3,41.0,95.6,20.71,59.8,1.0
47.2,128.7,10.2,50.3,13.12,90.7,2.0
122.5,156.1,35.3,38.3,3.29,118.8,4.0
119.7,33.0,1.7,99.4,5.07,45.2,1.0
127.7,188.1,27.2,6.6,23.21,136.0,1.0
64.8,125.5,9.7,42.1,16.89,140.5,2.0
120.1,131.1,25.8,34.8,14.72,24.1,1.0
2.2,17.3,42.0,68.8,2.06,34.4,4.0
113.7,66.8,14.9,24.9,22.82,151.5,3.0
9.7,72.3,1.3,28.0,4.10,170.4,1.0
118.0,75.1,47.1,83.7,1.43,111.7,4.0
87.6,66.7,32.5,81.2,4.15,125.7,4.0
116.7,189.5,39.3,60.8,4.96,165.1,1.0
2.2,160.4,31.0,22.4,9.15,37.1,3.0
107.2,46.8,45.1,6.4,13.24,57.6,3.0
20.6,170.9,48.6,93.4,11.46,37.4,2.0
75.1,53.6,41.3,99.3,13.75,141.7,2.0
32.2,66.0,2.7,21.1,23.30,57.0,1.0
41.6,115.4,48.8,91.5,10.60,162.5,1.0
59.0,131.9,28.4,42.0,5.27,25.4,1.0
10.9,36.2,27.7,87.3,0.05,195.6,2.0
100.4,160.7,25.3,62.9,13.31,143.8,3.0
51.6,52.1,39.9,29.9,8.40,112.9,1.0
105.7,54.7,46.6,81.6,10.93,103.1,4.0
21.6,140.7,43.0,86.5,0.95,154.2,3.0
20.8,59.9,43.2,86.5,3.24,175.1,3.0
59.3,89.1,45.5,30.9,11.06,136.3,4.0
117.3,154.6,44.1,22.1,10.72,104.0,2.0
27.8,45.1,19.4,44.4,5.10,192.5,2.0
97.2,16.5,34.0,49.2,12.60,113.0,3.0
123.7,76.1,23.8,58.8,9.61,195.8,4.0
126.0,135.8,3.5,60.5,13.37,104.7,4.0
23.3,88.2,16.6,25.1,10.63,178.3,3.0
75.3,177.5,39.3,19.2,20.72,91.7,4.0
17.7,20.6,33.9,98.4,2.22,95.4,2.0
113.3,85.9,22.7,5.4,13.39,116.1,2.0
70.9,88.9,39.8,36.0,10.49,65.4,4.0
45.7,168.0,43.9,4.3,23.56,160.2,2.0
111.0,18.9,26.1,30.6,15.88,76.4,3.0
68.5,176.3,35.5,10.5,22.14,191.7,4.0
108.0,66.1,13.5,75.2,13.14,93.1,1.0
106.2,101.1,36.0,11.6,4.03,148.6,2.0
61.7,16.2,46.6,4.5,20.18,71.1,4.0
107.7,67.0,39.3,40.6,20.10,110.1,2.0
112.0,187.7,1.1,17.8,3.15,68.4,3.0
88.4,13.8,41.8,84.1,15.23,153.0,4.0
41.3,133.0,33.9,75.7,21.01,113.5,4.0
121.3,177.5,38.9,20.1,0.01,61.4,1.0
12.8,43.7,41.0,55.8,9.46,33.1,4.0
90.4,54.8,19.3,65.0,15.26,171.8,4.0
96.8,91.2,46.2,24.4,22.56,117.8,2.0
114.4,16.7,36.3,21.9,4.77,169.3,3.0
72.9,125.3,1.7,40.4,9.72,190.6,1.0
76.5,13.5,45.2,40.9,19.64,91.5,2.0
8.5,53.5,5.5,60.5,1.28,6.4,1.0
39.6,147.5,43.4,60.5,9.61,72.2,2.0
6.4,159.3,17.9,15.4,3.68,198.7,4.0
24.6,172.2,45.0,26.9,20.55,90.8,3.0
110.0,132.5,1.6,79.4,13.62,8.2,4.0
19.9,134.1,44.6,68.0,9.52,123.7,1.0
70.5,92.7,26.9,6.4,20.67,155.6,3.0
28.7,170.3,4.8,68.5,23.30,171.9,3.0
118.7,58.0,27.1,90.6,20.78,28.9,1.0
90.0,114.2,28.9,92.7,23.59,106.5,3.0
73.0,177.0,25.5,14.4,15.16,13.2,4.0
115.0,102.9,8.6,10.0,18.18,24.4,4.0
38.0,166.8,44.0,12.7,17.39,88.4,1.0
62.9,131.0,15.3,78.6,4.13,84.7,2.0
120.4,147.0,33.6,36.6,21.20,127.7,3.0
62.0,121.6,45.7,82.2,8.89,123.7,2.0
108.3,188.8,8.4,40.3,11.84,22.1,2.0
84.6,136.5,6.6,50.9,10.63,143.9,1.0
110.3,189.6,17.0,30.9,22.90,164.7,2.0
98.6,105.9,1.8,2.1,16.37,154.2,1.0
103.4,28.5,49.0,86.0,14.44,144.8,2.0
80.7,112.6,46.9,22.6,21.66,101.2,1.0
25.2,151.9,35.5,11.8,19.00,141.4,4.0
9.1,31.2,42.3,30.3,3.30,164.8,4.0
64.6,189.6,30.4,61.0,15.87,162.7,3.0
74.9,42.7,48.6,44.4,17.15,12.7,2.0
117.7,92.2,47.7,36.6,14.21,146.1,4.0
86.9,65.0,34.9,86.8,2.92,71.4,4.0
81.3,98.8,39.2,14.1,2.86,64.1,4.0
104.6,161.3,26.8,99.1,9.44,182.6,4.0
43.9,93.4,42.5,97.4,8.97,33.1,1.0
58.3,101.1,25.8,31.1,8.55,26.8,3.0
101.6,41.5,43.1,4.6,1.01,162.7,3.0
118.5,136.4,19.8,94.6,2.26,165.7,2.0
29.9,176.9,40.7,76.5,6.60,193.5,2.0
100.3,135.0,46.2,38.6,1.09,59.0,3.0
124.0,49.8,17.8,34.4,15.05,137.9,1.0
24.5,52.5,9.7,57.8,2.49,97.6,1.0
84.7,184.0,27.6,91.9,1.42,115.0,1.0
77.2,115.0,49.6,79.0,0.31,131.4,3.0
96.9,27.3,15.1,79.8,12.84,153.9,2.0
46.7,58.6,9.0,44.0,13.49,173.3,2.0
124.9,150.6,38.5,22.9,9.30,67.1,3.0
48.3,64.2,33.3,63.4,15.43,149.8,3.0
90.1,182.0,41.7,17.8,12.37,157.4,1.0
65.7,61.8,23.3,92.7,3.54,156.9,1.0
48.6,114.1,12.1,37.9,16.06,48.8,2.0
109.1,33.8,28.8,44.7,19.87,170.4,1.0
113.9,143.3,14.7,51.5,22.02,11.8,4.0
66.8,186.2,42.5,8.3,19.18,11.0,1.0
90.8,48.0,37.3,73.7,16.17,140.6,1.0
92.2,35.8,43.9,66.6,10.29,114.3,2.0
78.4,99.5,49.1,37.0,7.63,164.0,3.0
68.2,68.4,40.4,10.7,3.36,53.9,4.0
92.2,147.5,19.1,10.2,14.28,189.8,3.0
9.3,135.4,27.0,71.9,21.00,177.1,3.0
109.5,106.0,20.9,81.4,10.67,183.3,4.0
14.2,106.1,41.1,35.7,19.94,181.5,4.0
87.1,120.0,12.9,16.3,14.53,188.5,4.0
31.5,63.6,4.0,58.8,6.07,140.4,4.0
27.4,26.8,31.7,33.7,1.80,45.9,1.0
70.9,142.9,8.3,44.3,1.68,21.4,4.0
28.1,60.4,45.0,2.1,20.93,113.4,1.0
13.7,135.7,15.0,77.7,20.72,47.0,4.0
20.6,106.1,25.2,48.3,22.48,50.5,4.0
56.6,110.4,24.1,59.2,6.39,123.0,2.0
8.5,35.5,48.5,44.2,3.57,29.7,3.0
27.4,92.7,39.6,65.7,18.29,159.0,4.0
87.7,145.7,33.8,7.1,6.67,59.2,1.0
25.6,115.6,40.2,11.0,8.02,144.6,1.0
52.4,57.5,30.7,5.7,16.14,68.0,1.0
49.2,94.8,44.0,84.4,23.41,123.1,2.0
84.1,12.5,21.8,90.4,18.14,107.1,1.0
4.4,21.9,25.3,11.5,7.47,148.6,2.0
72.3,56.7,12.0,50.5,18.89,121.7,2.0
120.5,94.7,12.0,71.5,14.92,11.1,3.0
76.6,179.4,9.3,55.6,13.03,11.7,3.0
14.2,30.6,26.6,87.6,8.32,145.6,3.0
117.7,156.1,16.5,67.2,6.64,135.2,1.0
43.7,22.0,48.7,80.5,5.69,111.9,2.0
124.5,138.2,2.8,47.8,4.15,72.4,2.0
29.5,175.7,36.4,42.6,15.17,113.5,3.0
23.7,142.1,25.1,17.7,23.09,70.4,1.0
8.7,91.0,13.1,51.3,18.23,49.9,2.0
68.3,59.8,36.3,79.0,22.95,197.6,3.0
69.5,83.4,30.3,69.3,1.28,132.7,3.0
1.8,181.2,38.8,26.6,7.47,56.4,3.0
126.6,169.6,35.2,99.0,16.87,180.8,2.0
56.8,110.3,13.4,58.7,19.05,65.2,2.0
3.2,24.5,1.4,23.6,6.58,53.6,3.0
34.7,75.9,11.2,61.2,2.69,108.2,1.0
88.3,34.3,23.7,39.2,5.04,105.3,3.0
78.6,188.0,22.2,100.8,16.41,104.7,2.0
37.4,60.8,39.8,65.4,6.29,48.6,3.0
2.2,16.3,3.0,36.5,10.86,6.7,1.0
116.8,13.2,9.6,54.9,14.58,59.1,4.0
37.7,108.0,31.2,43.3,19.70,79.9,4.0
33.2,61.3,46.8,54.0,15.03,85.7,2.0
47.9,156.4,46.9,82.7,8.39,19.0,1.0
53.6,82.5,23.1,39.7,4.23,150.7,1.0
43.0,62.3,16.3,81.6,4.29,148.7,1.0
106.2,26.4,19.8,97.1,21.41,54.0,1.0
5.5,59.9,30.0,67.3,4.45,66.9,2.0
15.0,179.8,43.9,86.4,22.04,22.3,3.0
39.1,47.3,18.8,71.4,8.69,151.5,2.0
54.4,20.5,40.0,4.3,15.84,95.5,2.0
118.7,49.4,26.7,60.4,19.88,70.1,4.0
114.7,182.7,1.7,87.9,2.15,17.2,4.0
88.9,136.3,35.2,69.8,22.55,51.3,2.0
91.3,117.5,5.7,34.9,3.83,174.5,2.0
3.4,92.1,5.8,63.6,10.73,159.4,1.0
92.9,25.6,9.8,0.8,18.38,125.0,3.0
106.4,28.7,7.2,47.4,5.42,13.5,2.0
26.9,177.2,6.2,23.8,10.97,72.1,3.0
31.6,157.0,42.6,55.8,1.95,133.5,3.0
55.6,139.7,11.7,87.4,6.87,50.3,3.0
92.2,33.3,19.0,60.4,18.47,139.2,3.0
45.9,38.1,3.6,66.0,10.56,146.0,3.0
72.4,36.9,25.3,7.4,21.01,190.2,3.0
68.1,167.4,11.6,72.4,15.25,22.2,3.0
91.2,124.2,24.6,35.6,13.45,124.7,3.0
59.0,20.4,10.9,66.6,16.94,20.7,4.0
118.4,86.0,32.5,85.8,3.38,133.8,1.0
37.9,148.5,35.0,42.0,11.65,100.7,3.0
24.4,129.7,31.5,99.5,5.71,157.3,3.0
51.5,13.3,25.1,76.9,19.96,107.6,2.0
18.6,13.8,13.4,36.4,19.17,30.3,2.0
49.4,174.9,34.1,48.6,7.18,113.0,4.0
56.4,65.5,3.5,44.2,8.82,186.2,1.0
79.4,40.8,37.6,10.5,20.74,184.7,1.0
80.0,44.2,6.4,95.6,14.55,138.1,2.0
100.6,77.4,40.0,18.6,14.98,148.7,3.0
76.2,32.9,33.9,75.7,8.73,77.1,2.0
92.8,78.7,22.4,87.8,21.58,93.8,2.0
37.6,136.9,40.7,61.2,19.95,165.3,2.0
97.8,77.7,42.6,65.9,4.49,197.5,1.0
22.3,16.6,48.5,42.7,10.74,74.7,2.0
77.0,167.8,42.1,38.3,7.30,109.3,1.0
66.9,166.1,4.0,74.7,12.28,148.9,1.0
21.1,128.1,24.7,82.7,17.56,162.2,4.0
126.6,98.6,33.3,99.4,8.65,127.6,3.0
78.0,162.5,2.2,100.9,21.81,80.3,3.0
109.1,185.1,7.1,83.2,19.98,6.0,1.0
75.1,169.4,20.4,85.3,9.53,82.1,1.0
22.1,87.8,29.2,54.2,10.36,40.1,2.0
114.5,30.7,16.1,93.8,10.89,154.4,3.0
87.6,71.9,2.9,3.5,2.36,63.5,2.0
31.7,45.9,19.0,78.5,0.13,76.0,1.0
124.3,168.4,48.8,68.0,21.11,143.8,1.0
87.6,36.5,40.6,88.0,10.10,107.2,4.0
16.8,46.2,20.5,17.3,22.04,195.5,2.0
36.0,45.4,49.7,29.2,5.97,19.0,4.0
93.2,186.6,39.1,47.7,14.53,53.8,3.0
121.9,167.4,40.6,7.0,14.18,128.6,1.0
106.4,114.1,36.5,86.3,1.13,31.6,4.0
50.6,101.1,14.7,64.3,22.70,33.6,4.0
107.5,172.5,37.6,21.3,8.94,129.4,3.0
90.1,88.3,41.5,100.9,22.60,143.8,3.0
85.3,156.3,34.4,94.8,16.24,133.6,4.0
91.2,22.3,26.9,47.0,3.52,101.3,2.0
11.6,182.3,40.7,22.9,19.00,144.2,2.0
84.8,120.7,34.6,48.9,3.85,116.0,4.0
58.7,171.6,48.5,19.3,23.71,26.6,2.0
128.0,51.8,43.8,8.0,22.02,159.2,4.0
71.0,117.8,3.5,1.4,10.65,134.2,4.0
110.6,143.5,5.8,63.7,5.91,91.8,4.0
113.0,108.4,24.0,39.0,11.75,85.2,1.0
65.2,145.8,8.9,45.3,17.40,114.4,3.0
67.8,37.3,14.5,47.0,21.33,182.9,4.0
58.6,37.9,30.7,57.4,23.11,14.1,2.0
34.4,65.3,44.7,30.2,7.75,52.5,2.0
5.2,170.5,18.7,76.7,3.35,169.1,2.0
45.1,52.9,43.9,25.4,22.01,59.9,2.0
49.2,129.3,46.1,61.6,12.00,146.2,2.0
80.3,145.3,48.3,71.7,13.76,109.0,1.0
52.9,118.7,46.5,49.2,5.00,23.1,3.0
88.0,60.5,42.4,61.9,5.91,58.1,3.0
95.0,94.2,20.2,30.8,9.43,58.6,4.0
17.1,139.9,15.0,2.0,6.35,31.6,2.0
28.9,62.1,2.1,2.0,10.88,160.7,1.0
95.1,88.1,37.7,23.9,18.43,131.2,4.0
7.2,93.3,19.4,75.9,3.23,14.1,3.0
7.8,94.5,25.5,99.1,19.64,44.8,2.0
7.3,174.5,24.3,49.4,18.01,39.7,3.0
13.1,74.2,12.2,37.9,23.14,70.6,2.0
116.0,46.9,36.7,24.7,13.91,114.2,2.0
57.7,38.6,49.5,10.1,0.74,37.4,3.0
86.0,87.2,15.1,100.7,7.83,30.3,2.0
126.2,146.9,30.0,61.8,19.58,31.1,3.0
14.0,126.5,37.3,26.5,19.38,174.7,1.0
82.4,31.8,2.6,2.4,6.08,28.2,4.0
88.8,181.9,41.2,74.3,8.21,33.8,3.0
6.4,25.3,18.8,39.0,22.96,132.6,1.0
29.9,56.6,20.9,76.4,7.51,56.1,1.0
121.7,126.2,1.6,56.7,1.61,96.7,2.0
41.0,98.0,30.8,2.4,4.78,82.9,3.0
106.4,103.8,23.9,73.1,0.51,60.0,1.0
61.7,160.9,31.0,26.4,16.06,94.2,2.0
71.8,174.5,20.2,30.5,4.46,161.3,2.0
71.4,148.2,24.3,52.9,16.09,126.8,2.0
80.3,156.4,33.3,88.0,6.94,47.3,1.0
65.2,12.0,46.4,16.5,13.44,122.0,3.0
