longitude,latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Speed_limit,Light_Conditions,Date,time of police
76.67578202,8.891783311,1,3,2,8,5,0:12,30,4,24-03-2018,
76.61576132,8.885345037,1,3,1,1,2,7:40,30,1,7/2/2018,
76.69130643,8.871259652,1,3,2,1,6,12:44,30,1,25-02-2018,
76.68360808,8.880954544,1,3,2,1,5,18:40,30,4,17-03-2018,
76.61803624,8.881586042,1,3,3,1,1,13:30,30,1,6/3/2018,
76.69436674,8.88617731,1,3,1,1,6,15:00,30,1,28-01-2018,
76.63970888,8.876142244,1,3,1,3,4,10:56,30,1,23-03-2018,
76.68790324,8.868113673,1,3,4,1,3,12:40,30,1,15-03-2018,
76.67542395,8.881971572,1,2,1,4,6,23:00,30,4,25-03-2018,
76.62422897,8.871708759,1,3,2,1,6,17:15,30,4,11/3/2018,
76.64021822,8.873193093,1,3,2,1,7,11:55,40,1,12/3/2018,
76.68771418,8.87335673,1,3,2,1,5,23:45,50,4,17-03-2018,
76.62910608,8.876137335,1,3,2,2,1,20:42,30,4,3/4/2018,
76.68370061,8.885690851,1,3,1,1,1,7:22,30,1,13-03-2018,
76.66775706,8.866746782,1,3,2,1,3,15:40,30,1,15-03-2018,
76.67518351,8.894249069,1,3,1,1,5,12:59,30,1,17-03-2018,
76.62199234,8.871719201,1,3,1,1,2,16:40,30,1,28-03-2018,
76.65704783,8.880276228,1,3,2,1,5,16:10,30,1,7/4/2018,
76.61125784,8.872652751,1,3,1,1,4,7:50,30,1,23-03-2018,
76.64835963,8.887677263,1,3,3,1,7,21:33,30,4,9/4/2018,
76.67521555,8.865853925,1,3,3,1,3,18:00,40,4,29-03-2018,
76.61468765,8.885183454,1,3,2,1,5,10:00,70,1,17-03-2018,
76.66904733,8.871998177,1,3,2,1,4,9:52,30,1,6/4/2018,
76.60925716,8.868610907,1,3,2,1,6,0:25,30,4,25-03-2018,
76.64466021,8.877833961,1,3,2,1,2,13:10,30,1,4/4/2018,
76.63164454,8.87911912,1,3,3,1,1,9:40,30,1,20-03-2018,
76.66225782,8.870348685,1,3,2,1,6,8:30,70,1,18-03-2018,
76.66911304,8.88830603,1,3,2,1,6,14:38,30,1,1/4/2018,
76.67824358,8.876417065,1,3,1,1,7,12:00,30,1,2/4/2018,
76.65043669,8.889982074,1,3,2,1,3,7:38,30,1,5/4/2018,
76.64783473,8.884381448,1,3,2,1,6,17:30,30,4,18-03-2018,
76.67150295,8.864823069,1,3,1,1,4,9:22,30,1,16-03-2018,
76.62009034,8.888679755,1,3,1,1,7,17:50,30,1,9/4/2018,
76.64991216,8.867844305,1,2,2,1,7,17:25,70,1,9/4/2018,
76.6603317,8.887153464,1,3,2,2,5,9:00,30,1,17-03-2018,
76.63439367,8.880740765,1,3,3,1,5,8:57,70,1,24-03-2018,
76.69910057,8.866921327,1,3,2,2,4,15:10,70,1,30-03-2018,
76.63758022,8.872656752,1,3,2,2,2,10:00,30,1,14-03-2018,
76.66141418,8.869139091,1,3,2,1,4,17:50,30,4,16-03-2018,
76.6873722,8.89130104,1,3,2,1,1,20:22,30,4,27-03-2018,
76.62784221,8.866630334,1,3,2,1,6,18:45,30,1,1/4/2018,
76.6560326,8.892404324,1,3,2,1,1,7:30,70,1,3/4/2018,
76.65033107,8.885189403,1,3,2,1,3,13:35,30,1,12/4/2018,
76.67588879,8.888043508,1,3,1,2,3,16:51,40,1,12/4/2018,
76.69893217,8.872295095,1,3,2,1,6,4:53,40,4,8/4/2018,
76.67568281,8.8735527,1,3,2,4,5,22:20,30,4,21-04-2018,
76.63289916,8.891041026,1,3,2,1,3,12:23,30,1,12/4/2018,
76.63138301,8.870229732,1,3,2,1,3,18:00,30,1,12/4/2018,
76.69428861,8.871203675,1,3,3,1,3,22:06,70,4,12/4/2018,
76.65616446,8.866386385,1,3,2,1,4,15:30,40,1,23-03-2018,
76.6137077,8.873351588,1,3,2,1,1,15:52,30,1,3/4/2018,
76.64449814,8.870736244,1,3,1,1,5,19:45,30,4,7/4/2018,
76.66614156,8.895743995,1,3,2,1,7,11:59,30,1,9/4/2018,
76.6656659,8.869457002,1,3,2,1,6,12:23,30,1,1/4/2018,
76.63908603,8.878135178,1,3,1,1,3,15:00,30,1,3/5/2018,
76.67319677,8.881564804,1,3,2,1,6,11:00,30,1,22-04-2018,
76.67506572,8.881565209,1,3,2,1,1,14:45,30,1,16-01-2018,
76.66087861,8.881866761,1,3,2,1,1,9:20,30,1,16-01-2018,
76.65327053,8.882840767,1,3,2,1,1,18:00,30,4,16-01-2018,
76.61189931,8.869265283,1,3,2,1,2,15:50,50,1,28-03-2018,
76.68882827,8.871299098,1,3,3,1,3,16:05,30,1,26-04-2018,
76.60906886,8.87624851,1,3,2,3,1,23:34,30,4,10/4/2018,
76.67022645,8.890248316,1,3,2,1,2,10:00,30,1,18-04-2018,
76.68044881,8.892800332,1,3,1,1,1,21:28,30,4,17-04-2018,
76.69479184,8.893372577,1,3,1,1,3,15:18,30,1,19-04-2018,
76.65977432,8.883658287,1,3,3,2,6,15:33,70,1,29-04-2018,
76.61811609,8.88617924,1,3,2,1,4,19:47,30,4,20-04-2018,
76.68826768,8.883025962,1,3,2,1,2,18:43,30,1,18-04-2018,
76.6713913,8.876085316,1,3,2,1,7,12:14,30,1,16-04-2018,
76.65868747,8.873839694,1,3,1,1,5,8:00,30,1,14-04-2018,
76.65668334,8.88491474,1,3,2,1,3,18:04,30,1,26-04-2018,
76.6760932,8.887802884,1,3,2,1,3,8:10,30,1,26-04-2018,
76.63205458,8.866149919,1,3,1,1,2,10:45,30,1,18-04-2018,
76.61491073,8.87696613,1,3,2,1,4,17:30,30,1,27-04-2018,
76.67270076,8.865314508,1,3,2,1,1,10:05,30,1,17-04-2018,
76.65173395,8.877807237,1,3,2,1,6,10:30,30,1,29-04-2018,
76.67250871,8.873208602,1,3,1,1,1,1:15,30,4,24-04-2018,
76.69449037,8.881122819,1,3,2,1,1,19:49,30,4,24-04-2018,
76.63640495,8.886335195,1,3,1,1,4,18:20,30,1,27-04-2018,
76.62491757,8.866737453,1,3,2,1,5,14:10,40,1,21-04-2018,
76.62734113,8.869890541,1,3,2,1,1,1:43,50,4,1/5/2018,
76.63823549,8.864429332,1,3,2,1,6,21:08,30,4,22-04-2018,
76.69477577,8.887907268,1,3,1,1,3,23:22,30,4,19-04-2018,
76.62535138,8.879054709,1,3,1,1,6,12:07,30,1,22-04-2018,
76.69637887,8.895673677,1,3,4,6,7,9:25,50,1,30-04-2018,
76.6530752,8.880932723,1,3,2,2,2,18:02,40,1,25-04-2018,
76.6436299,8.865222306,1,3,2,2,6,11:10,30,1,29-04-2018,
76.63418305,8.895868003,1,3,2,1,6,19:30,30,1,22-04-2018,
76.69193075,8.883685574,1,3,3,1,6,20:00,30,4,8/4/2018,
76.68557042,8.867303932,1,3,2,1,2,10:25,30,1,18-04-2018,
76.67424045,8.877508245,1,3,2,1,2,7:15,30,1,2/5/2018,
76.69569464,8.86815102,1,3,1,1,7,17:35,30,1,23-04-2018,
76.6257795,8.890919392,1,3,2,1,6,10:10,30,1,29-04-2018,
76.65186869,8.889125535,1,3,1,1,3,13:52,30,1,10/5/2018,
76.63552847,8.88509687,1,2,2,1,4,13:20,30,1,4/5/2018,
76.66378344,8.895555093,1,2,2,2,4,22:40,30,4,9/2/2018,
76.6816054,8.876661688,1,3,1,1,7,12:40,30,1,9/4/2018,
76.6141528,8.887657171,1,3,1,1,5,0:50,30,6,7/4/2018,
76.69839769,8.876246881,1,3,3,3,7,11:07,70,1,30-04-2018,
76.65678236,8.885256465,1,3,2,1,7,20:14,30,1,7/5/2018,
76.64049049,8.893616979,1,2,2,2,7,6:30,40,1,14-05-2018,
76.61619715,8.86572047,1,3,1,1,2,12:44,30,1,23-05-2018,
76.69631969,8.87420261,1,3,2,1,6,17:50,30,1,29-04-2018,
76.61501281,8.886680865,1,3,2,1,5,16:51,70,1,14-04-2018,
76.66934979,8.882783316,1,3,2,2,3,9:42,30,1,24-05-2018,
76.65255227,8.889014292,1,3,1,1,7,14:08,40,1,30-04-2018,
76.63770395,8.873945034,1,2,2,1,3,14:30,40,1,19-04-2018,
76.67839857,8.866699683,1,3,2,1,1,16:55,40,1,1/5/2018,
76.62182871,8.86638764,1,3,2,1,3,14:10,30,1,10/5/2018,
76.67252877,8.871045047,1,3,2,1,2,17:35,40,1,9/5/2018,
76.69311919,8.883484015,1,2,2,1,4,18:00,30,1,11/5/2018,
76.61758691,8.865840789,1,3,2,1,3,13:20,30,1,24-05-2018,
76.64961673,8.865022156,1,3,1,1,4,9:44,30,1,4/5/2018,
76.64156193,8.890413248,1,2,3,1,3,17:30,30,1,10/5/2018,
76.62005295,8.881339425,1,3,2,1,3,9:20,30,1,19-04-2018,
76.69709938,8.889360878,1,3,2,1,6,14:30,30,1,8/4/2018,
76.67504136,8.870676535,1,3,2,1,4,12:33,40,1,20-04-2018,
76.66520184,8.88193281,1,3,1,1,1,17:00,70,1,15-05-2018,
76.63320846,8.890054718,1,3,2,1,6,19:43,30,1,22-04-2018,
76.69666748,8.884256665,1,3,2,1,7,18:37,30,1,23-04-2018,
76.62478996,8.885831512,1,3,1,3,1,18:42,30,1,24-04-2018,
76.67468609,8.894086789,1,3,1,1,4,16:31,30,1,11/5/2018,
76.65742188,8.892898229,1,3,2,1,6,11:00,30,1,27-05-2018,
76.68834266,8.894575318,1,3,2,1,2,0:50,30,4,25-04-2018,
76.60998124,8.86603631,1,2,2,1,4,13:10,70,1,1/6/2018,
76.681258,8.889761281,1,3,1,1,3,12:55,30,1,17-05-2018,
76.62092756,8.864913373,1,3,1,1,1,17:12,30,1,15-05-2018,
76.6502132,8.880986472,1,3,1,1,6,14:35,30,1,27-05-2018,
76.63942881,8.877521972,1,3,2,1,5,19:10,30,1,21-04-2018,
76.69720886,8.895600724,1,2,2,1,7,21:00,30,4,14-05-2018,
76.68035443,8.895696653,1,3,2,1,3,21:30,30,1,31-05-2018,
76.61832394,8.882495577,1,3,2,1,2,14:15,40,1,16-05-2018,
76.61764602,8.887944692,1,3,1,1,1,5:20,60,4,22-05-2018,
76.67790302,8.886083786,1,3,2,1,1,14:32,30,1,29-05-2018,
76.68770474,8.883972683,1,3,1,1,2,15:29,30,1,30-05-2018,
76.62652087,8.881868367,1,3,2,1,3,18:34,70,1,31-05-2018,
76.61336438,8.867724636,1,3,2,1,7,20:00,40,1,28-05-2018,
76.63716219,8.865171143,1,3,1,1,1,14:11,30,1,29-05-2018,
76.65057689,8.880152645,1,3,2,1,7,10:56,50,1,4/6/2018,
76.61434326,8.86497119,1,3,2,1,6,7:45,30,1,20-05-2018,
76.67071194,8.879892496,1,3,2,1,5,12:14,30,1,2/6/2018,
76.6164235,8.868412727,1,3,2,1,7,15:55,30,1,28-05-2018,
76.61580192,8.86564996,1,3,1,1,3,19:30,30,1,31-05-2018,
76.64774241,8.889504474,1,3,1,2,3,9:04,30,1,31-05-2018,
76.66638927,8.893419943,1,3,4,1,6,19:34,40,1,3/6/2018,
76.65035785,8.864977534,1,3,3,3,4,21:30,30,1,1/6/2018,
76.61192268,8.871262412,1,3,3,3,5,23:50,70,4,2/6/2018,
76.66000977,8.873312101,1,3,3,1,2,13:25,40,1,6/6/2018,
76.68655212,8.888726097,1,3,3,2,4,17:50,70,1,15-06-2018,
76.68151699,8.885259196,1,3,2,1,6,17:15,40,1,27-05-2018,
76.64939018,8.873349915,1,3,3,1,7,14:37,30,1,28-05-2018,
76.61228434,8.884356864,1,2,2,1,5,7:25,30,1,2/6/2018,
76.63095812,8.888551488,1,3,1,1,1,21:32,30,4,15-05-2018,
76.66163832,8.872741558,1,3,1,1,5,17:29,30,1,28-04-2018,
76.66874962,8.891508092,1,3,2,1,4,19:45,30,1,11/5/2018,
76.69205846,8.888105328,1,3,2,1,4,15:20,30,1,11/5/2018,
76.61921397,8.870132984,1,3,2,1,3,15:15,40,1,3/5/2018,
76.67357885,8.894274831,1,2,2,1,5,12:30,30,1,19-05-2018,
76.66428592,8.888734104,1,3,2,1,5,23:00,30,4,12/5/2018,
76.66196081,8.866613801,1,3,1,1,3,15:30,30,1,3/5/2018,
76.69480893,8.89028303,1,3,1,1,2,15:30,30,1,11/4/2018,
76.66638004,8.88518058,1,3,2,1,3,10:00,30,1,31-05-2018,
76.62901707,8.884397669,1,3,3,1,3,9:15,30,1,24-05-2018,
76.68562638,8.864909778,1,3,2,1,2,8:40,50,1,11/4/2018,
76.69047306,8.882511134,1,3,2,1,2,17:30,30,1,11/4/2018,
76.66670503,8.87841656,1,3,2,1,6,23:15,30,4,15-04-2018,
76.63189106,8.890640905,1,3,2,2,6,13:45,30,1,15-04-2018,
76.63791643,8.884386166,1,3,2,1,2,8:30,30,1,25-04-2018,
76.63679575,8.866800211,1,3,2,2,3,19:45,30,1,10/5/2018,
76.68356902,8.87468932,1,3,2,1,7,21:16,30,4,30-04-2018,
76.66634302,8.876145867,1,3,2,1,7,10:50,40,1,30-04-2018,
76.68675629,8.887844104,1,3,2,2,7,20:48,30,4,7/5/2018,
76.64635114,8.880136379,1,2,2,1,5,19:50,40,1,26-05-2018,
76.64071262,8.869973321,1,3,2,1,6,14:45,30,1,27-05-2018,
76.67931352,8.878784372,1,3,2,1,7,11:40,30,1,11/6/2018,
76.64081373,8.892835422,1,3,1,1,5,0:16,30,4,9/6/2018,
76.63422646,8.86935816,1,3,2,1,2,17:40,30,1,9/5/2018,
76.67769487,8.866495169,1,3,3,1,3,9:40,30,1,10/5/2018,
76.66445353,8.871154537,1,2,2,1,4,18:30,30,1,11/5/2018,
76.65411332,8.882406826,1,3,2,1,4,12:58,30,1,25-05-2018,
76.62381361,8.870555444,1,3,3,1,6,9:25,30,1,4/3/2018,
76.67745621,8.871551948,1,2,2,1,1,12:18,30,1,12/6/2018,
76.63555888,8.886670846,1,3,1,1,5,12:00,30,1,26-05-2018,
76.69442284,8.886292824,1,3,2,1,5,21:13,40,1,2/6/2018,
76.61634713,8.877123798,1,3,1,1,4,14:00,30,1,8/6/2018,
76.62827862,8.882550221,1,3,1,1,7,22:45,30,4,11/6/2018,
76.62424283,8.866028994,1,3,2,1,7,19:30,30,1,18-06-2018,
76.66804224,8.870931438,1,3,2,1,2,16:35,30,1,6/6/2018,
76.61800981,8.889622168,1,3,2,1,4,17:30,30,1,22-06-2018,
76.61086954,8.877017163,1,2,1,1,1,19:08,30,1,12/6/2018,
76.67571348,8.876395932,1,3,2,1,3,10:30,30,1,7/6/2018,
76.68841799,8.877445393,1,3,2,1,4,18:58,30,1,8/6/2018,
76.62188157,8.872131818,1,2,2,1,6,9:00,40,1,1/7/2018,
76.68404348,8.889873235,1,3,4,3,6,22:02,70,4,24-06-2018,
76.66142076,8.871719478,1,3,2,2,1,15:30,30,1,19-06-2018,
76.61464161,8.890527734,1,3,2,2,6,11:30,70,1,17-06-2018,
76.63223798,8.876178072,1,3,1,1,1,22:25,30,4,15-05-2018,
76.61642693,8.881411253,1,3,1,2,5,15:30,30,1,2/6/2018,
76.63676342,8.896020914,1,3,1,1,7,10:30,30,1,9/4/2018,
76.62585433,8.882604746,1,3,1,1,5,13:30,30,1,16-06-2018,
76.69864443,8.896071596,1,3,2,1,1,20:00,50,4,10/4/2018,
76.65646556,8.882509002,1,3,2,1,4,18:40,30,1,13-04-2018,
76.60932934,8.887851901,1,3,2,2,1,12:00,70,1,19-06-2018,
76.64857603,8.87532737,1,3,2,1,7,20:10,40,4,25-06-2018,
76.69431531,8.881836122,1,3,2,1,5,12:00,40,1,16-06-2018,
76.65426729,8.888282646,1,3,2,1,6,4:31,30,4,6/5/2018,
76.64537789,8.873137949,1,2,1,1,5,11:20,30,1,2/6/2018,
76.65167808,8.876929687,1,3,3,1,7,9:10,50,1,14-05-2018,
76.68251838,8.881074544,1,3,2,1,7,9:00,40,1,18-06-2018,
76.66778165,8.864470736,1,3,2,1,4,17:20,30,1,4/5/2018,
76.63315355,8.866371429,1,3,3,1,2,10:30,70,1,13-06-2018,
76.64151718,8.8901737,1,3,2,1,6,19:30,20,4,13-05-2018,
76.6522548,8.873632885,1,3,2,1,5,18:37,40,1,16-06-2018,
76.63433392,8.871074036,1,3,2,1,7,22:01,40,4,25-06-2018,
76.65405978,8.893291121,1,2,2,1,2,8:17,30,1,16-05-2018,
76.68828729,8.870349167,1,3,1,1,3,16:45,30,1,14-06-2018,
76.65966453,8.88544745,1,3,1,1,2,7:10,30,1,20-06-2018,
76.67641837,8.878306671,1,3,3,1,6,7:30,70,1,24-06-2018,
76.68402548,8.88671728,1,3,2,1,1,23:51,30,4,15-05-2018,
76.61486547,8.894637498,1,3,2,1,1,14:19,30,1,19-06-2018,
76.65851092,8.895925247,1,3,2,1,6,12:40,30,1,13-05-2018,
76.63643877,8.888818608,1,3,2,1,5,18:30,30,1,12/5/2018,
76.67598804,8.86556948,1,2,2,1,7,10:15,40,1,18-06-2018,
76.67124494,8.881154159,1,3,2,2,1,12:00,30,1,12/6/2018,
76.6516701,8.884539608,1,3,2,1,4,17:30,50,1,29-06-2018,
76.62178155,8.8737795,1,3,2,1,3,21:15,30,4,5/7/2018,
76.66559698,8.883012541,1,3,1,1,6,16:18,30,1,24-06-2018,
76.69683837,8.867176677,1,3,2,2,2,8:25,70,1,23-05-2018,
76.68975162,8.881558719,1,3,2,1,1,15:45,30,1,29-05-2018,
76.67199994,8.894433756,1,3,2,1,3,19:43,30,1,28-06-2018,
76.61339963,8.873713162,1,3,2,1,3,22:00,30,4,24-05-2018,
76.64834007,8.885673385,1,3,2,1,2,13:30,30,1,4/7/2018,
76.61125431,8.877438296,1,3,1,1,6,20:40,30,1,17-06-2018,
76.62459037,8.869561549,1,2,1,2,4,1:00,40,4,27-07-2018,
76.63993457,8.86907855,1,3,1,1,4,18:30,30,1,6/7/2018,
76.61011219,8.87681637,1,3,2,1,2,19:10,70,1,4/7/2018,
76.62579615,8.875682847,1,3,2,2,5,9:15,70,1,30-06-2018,
76.69385517,8.883287798,1,3,2,1,6,14:00,30,1,1/7/2018,
76.64167864,8.888976672,1,3,1,1,3,15:00,30,1,5/7/2018,
76.68740644,8.869941652,1,3,2,1,6,12:16,30,1,1/7/2018,
76.69214724,8.874710674,1,3,2,1,6,23:40,30,4,24-06-2018,
76.63421227,8.871846925,1,3,4,1,7,11:30,30,1,2/7/2018,
76.61668874,8.891999454,1,3,2,1,3,0:33,30,4,5/7/2018,
76.64855153,8.892753304,1,3,1,1,2,13:00,30,1,11/7/2018,
76.6589091,8.887088874,1,3,3,2,2,16:30,30,1,4/7/2018,
76.61940701,8.87808313,1,3,2,1,2,20:00,30,1,11/7/2018,
76.65670764,8.869454653,1,3,1,1,2,13:31,30,1,11/7/2018,
76.64760286,8.891667038,1,2,2,1,4,21:23,30,4,29-06-2018,
76.66225356,8.876999093,1,3,2,1,6,13:05,30,1,17-06-2018,
76.6969531,8.888254994,1,3,2,1,5,14:25,30,1,7/7/2018,
76.61363703,8.873397925,1,3,2,1,2,16:00,30,1,27-06-2018,
76.62221841,8.873200057,1,3,3,1,4,7:00,50,1,18-05-2018,
76.63838225,8.867157817,1,3,2,1,5,18:01,30,1,16-06-2018,
76.64647215,8.884583872,1,3,1,1,5,13:35,30,1,7/7/2018,
76.63533567,8.882293351,1,3,1,2,4,14:00,30,1,8/6/2018,
76.66703189,8.871223828,1,3,2,1,2,17:41,30,1,25-07-2018,
76.69890037,8.873425204,1,3,1,1,6,14:55,30,1,24-06-2018,
76.67525283,8.885430803,1,3,1,1,1,22:00,30,4,19-06-2018,
76.61500215,8.880405645,1,3,2,1,2,0:20,30,4,4/7/2018,
76.62880003,8.880345495,1,2,1,1,1,21:00,30,1,3/7/2018,
76.66976323,8.890718856,1,3,2,1,6,8:40,30,1,1/7/2018,
76.61244375,8.888169263,1,3,2,1,7,17:25,30,1,9/7/2018,
76.62818635,8.874348054,1,3,2,2,5,17:08,30,1,7/7/2018,
76.69432649,8.889233524,1,3,2,1,5,13:15,30,1,9/6/2018,
76.6481435,8.877036262,1,3,2,1,5,11:05,30,1,23-06-2018,
76.67225957,8.8828097,1,2,1,1,2,12:55,30,1,4/7/2018,
76.61069021,8.88638205,1,2,1,1,3,22:41,30,4,19-07-2018,
76.61961158,8.895768739,1,3,3,1,4,17:42,30,1,6/7/2018,
76.69246659,8.882285015,1,3,2,1,6,12:00,30,1,17-06-2018,
76.66833178,8.86968086,1,3,2,1,2,0:16,30,4,6/6/2018,
76.69928012,8.892723864,1,3,3,2,7,14:15,30,1,18-06-2018,
76.68011441,8.879836509,1,2,1,1,7,13:10,30,1,2/7/2018,
76.67250961,8.866966089,1,3,2,1,7,3:15,70,4,23-07-2018,
76.69819288,8.880130336,1,3,2,2,3,22:16,30,4,28-06-2018,
76.68968723,8.868471537,1,3,2,1,4,18:05,50,1,22-06-2018,
76.65437917,8.872926913,1,3,2,1,1,18:29,30,1,17-07-2018,
76.63497919,8.884500651,1,3,2,1,6,15:15,40,1,24-06-2018,
76.65791389,8.867367498,1,3,2,2,7,7:55,30,1,2/7/2018,
76.66086965,8.885700167,1,3,1,1,7,13:00,30,1,19-02-2018,
76.63508181,8.877461999,1,3,3,1,3,6:48,30,1,5/7/2018,
76.61372496,8.870975458,1,3,2,1,4,8:00,30,1,20-07-2018,
76.62251534,8.888333034,1,3,2,2,1,16:40,30,1,10/7/2018,
76.6925971,8.884619639,1,3,1,1,7,18:00,30,1,25-06-2018,
76.67440645,8.865819282,1,3,1,1,7,18:50,30,1,16-07-2018,
76.69105831,8.88921864,1,3,1,1,4,15:40,30,1,20-07-2018,
76.6627397,8.87926387,1,3,2,1,6,18:40,30,1,15-07-2018,
76.65573015,8.895773635,1,3,2,1,1,5:00,30,4,3/7/2018,
76.64103336,8.887587572,1,3,2,1,1,17:53,30,1,10/7/2018,
76.63856946,8.874035425,1,3,2,1,3,7:05,70,1,5/7/2018,
76.69746266,8.866819112,1,3,1,1,2,13:45,30,1,11/7/2018,
76.67281829,8.880167835,1,3,2,4,1,1:11,30,4,12/6/2018,
76.67631341,8.872911351,1,3,1,1,2,8:27,30,1,4/7/2018,
76.69327398,8.882013514,1,3,1,1,2,13:29,30,1,18-07-2018,
76.66229741,8.869871134,1,3,2,1,3,19:00,30,1,28-06-2018,
76.63557032,8.87493189,1,3,2,2,4,13:52,30,1,6/7/2018,
76.64042798,8.867022039,1,3,1,1,3,11:20,30,1,9/8/2018,
76.64166059,8.882056552,1,3,1,1,5,12:10,30,1,14-07-2018,
76.69782206,8.893621385,1,3,1,1,5,14:50,30,1,16-06-2018,
76.68285141,8.894686253,1,3,2,1,4,18:06,50,1,3/8/2018,
76.66031887,8.879066106,1,2,1,1,5,6:55,30,1,28-07-2018,
76.69084753,8.87638041,1,3,1,1,6,10:00,30,1,5/8/2018,
76.67580899,8.867117629,1,3,2,2,7,19:48,30,1,6/8/2018,
76.64135323,8.872672571,1,3,2,1,7,13:45,30,1,9/7/2018,
76.62081459,8.87771448,1,3,3,1,3,7:35,40,1,19-07-2018,
76.67478436,8.875744579,1,3,2,1,2,18:30,30,1,25-07-2018,
76.67251979,8.866414988,1,2,2,1,2,19:29,30,1,1/8/2018,
76.61373989,8.870066786,1,2,2,1,2,13:20,30,1,1/8/2018,
76.68835866,8.874906557,1,3,2,2,6,23:40,30,4,29-07-2018,
76.66420279,8.895083745,1,3,1,1,2,16:12,30,1,25-07-2018,
76.66618078,8.879569771,1,3,2,1,5,7:49,70,1,26-05-2018,
76.6667757,8.881148641,1,3,2,1,6,17:08,30,1,8/7/2018,
76.62726297,8.882377222,1,3,1,1,4,23:00,30,4,6/7/2018,
76.63060243,8.874308522,1,3,1,1,3,20:08,30,1,12/7/2018,
76.66414759,8.892257646,1,3,1,1,3,22:30,40,4,26-07-2018,
76.69404223,8.864518174,1,3,2,1,6,13:59,30,1,29-07-2018,
76.61509475,8.876459927,1,2,1,1,1,17:30,30,1,22-05-2018,
76.69408212,8.894200451,1,3,2,1,4,15:30,30,1,27-07-2018,
76.69690189,8.88337673,1,3,2,1,3,12:00,30,1,2/8/2018,
76.65742501,8.896337756,1,3,2,1,5,16:15,40,1,7/7/2018,
76.68592603,8.864581148,1,3,2,1,4,12:52,30,1,6/7/2018,
76.67719107,8.895752609,1,3,1,1,5,9:45,30,1,21-07-2018,
76.67819859,8.874846502,1,3,2,2,4,16:00,30,1,20-07-2018,
76.63312206,8.884391234,1,2,3,3,6,17:00,30,1,10/6/2018,
76.63161364,8.894957798,1,3,2,1,3,16:50,30,1,26-07-2018,
76.69907305,8.870006663,1,2,2,1,4,8:00,30,1,27-07-2018,
76.68608451,8.892078302,1,3,1,1,6,19:05,30,1,5/8/2018,
76.68868277,8.867977539,1,3,1,1,6,6:58,30,1,22-07-2018,
76.67299516,8.867737488,1,3,2,2,6,16:50,40,1,5/8/2018,
76.64608397,8.895975296,1,3,3,3,2,13:49,50,1,8/8/2018,
76.63142714,8.876160524,1,3,2,1,3,17:30,30,1,2/8/2018,
76.64969447,8.893508097,1,3,2,1,2,20:53,30,4,16-05-2018,
76.64771147,8.886085813,1,3,2,2,5,15:38,40,1,28-07-2018,
76.6109586,8.880983566,1,3,2,1,4,16:50,30,1,10/8/2018,
76.68485189,8.881985549,1,3,2,1,4,15:25,30,1,6/7/2018,
76.68315764,8.878637706,1,3,3,1,2,20:08,70,1,15-08-2018,
76.65276889,8.895540773,1,3,3,1,4,15:55,30,1,20-07-2018,
76.63504609,8.869085877,1,3,1,1,2,16:47,30,1,22-08-2018,
76.6689812,8.87212609,1,3,2,1,2,8:15,30,1,22-08-2018,
76.66805944,8.873508371,1,3,2,2,1,11:35,70,1,28-08-2018,
76.65132955,8.885331888,1,3,2,2,5,18:40,40,1,21-07-2018,
76.66887747,8.893514245,1,3,2,1,4,6:50,40,1,10/8/2018,
76.6739331,8.872838455,1,3,3,1,6,19:50,30,4,19-08-2018,
76.6746326,8.875898381,1,3,2,1,7,20:15,30,4,27-08-2018,
76.62391191,8.894779844,1,3,2,1,2,17:23,30,1,25-07-2018,
76.64131535,8.878908728,1,2,2,1,3,16:30,30,1,16-08-2018,
76.63394033,8.869377056,1,3,1,1,6,16:28,30,1,29-07-2018,
76.67031058,8.876614124,1,3,1,1,4,15:45,30,1,24-08-2018,
76.61879398,8.88554498,1,3,1,1,2,10:22,70,1,22-08-2018,
76.61455733,8.887803875,1,3,1,1,2,10:15,30,1,29-08-2018,
76.65281401,8.86809957,1,3,2,1,7,19:30,70,1,30-07-2018,
76.6787972,8.886733045,1,3,2,1,5,12:40,30,1,11/8/2018,
76.65139461,8.881213711,1,3,2,1,3,18:00,40,1,2/8/2018,
76.6124438,8.871647775,1,3,2,1,5,18:15,30,1,4/8/2018,
76.66748285,8.866703376,1,3,1,1,4,18:30,30,1,3/8/2018,
76.65072113,8.887216511,1,3,2,1,4,15:45,30,1,27-07-2018,
76.69081494,8.89278849,1,3,2,1,7,17:20,30,1,30-07-2018,
76.67259396,8.88436208,1,3,2,1,4,18:27,30,1,27-07-2018,
76.6986568,8.895984672,1,3,2,2,5,16:52,30,1,11/8/2018,
76.68400412,8.880967259,1,3,2,1,3,9:26,30,1,16-08-2018,
76.6112705,8.867326509,1,3,1,1,2,21:05,30,4,29-08-2018,
76.62588313,8.885599441,1,3,2,1,3,13:10,30,1,30-08-2018,
76.67813029,8.890068283,1,3,3,1,1,10:30,40,1,28-08-2018,
76.62576565,8.869513425,1,2,1,1,7,16:20,30,1,20-08-2018,
76.64028804,8.879767837,1,3,2,1,7,15:05,50,1,27-08-2018,
76.6395892,8.884798928,1,3,1,1,5,12:40,30,1,1/9/2018,
76.69149876,8.872149907,1,3,2,1,4,17:20,30,1,3/8/2018,
